record_id	key	name_code	col_lsid	database_full_name	rank	name	kingdom	phylum	classx	orderx	family	superfamily	genus	species	infraspecies	author	nameslist	namesjson	classification	authorityDetails	authority
7223320	animalia/species/camelobaetidius_kondratieffi	ITS-609670	urn:lsid:catalogueoflife.org:taxon:24fa9cfa-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		camelobaetidius	kondratieffi		Lugo-Ortiz and McCafferty, 1995	["camelobaetidius kondratieffi"]	[{"source": "COL", "type": "accepted name", "name": "Camelobaetidius kondratieffi", "language": "latin", "author": "Lugo-Ortiz and McCafferty, 1995"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Lugo-Ortiz and McCafferty, 1995", "species": "kondratieffi", "genus": "camelobaetidius", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24fa9cfa-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223319	animalia/species/baetodes_noventus	ITS-609669	urn:lsid:catalogueoflife.org:taxon:24fa9a2a-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		baetodes	noventus		Cohen and Allen, 1972	["baetodes noventus"]	[{"source": "COL", "type": "accepted name", "name": "Baetodes noventus", "language": "latin", "author": "Cohen and Allen, 1972"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Cohen and Allen, 1972", "species": "noventus", "genus": "baetodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24fa9a2a-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223318	animalia/species/baetodes_deludens	ITS-609668	urn:lsid:catalogueoflife.org:taxon:24fa9764-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetidae		baetodes	deludens		Lugo-Ortiz and McCafferty, 1995	["baetodes deludens"]	[{"source": "COL", "type": "accepted name", "name": "Baetodes deludens", "language": "latin", "author": "Lugo-Ortiz and McCafferty, 1995"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetidae", "author": "Lugo-Ortiz and McCafferty, 1995", "species": "deludens", "genus": "baetodes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24fa9764-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223317	animalia/species/atopophlebia_fortunensis	ITS-609667	urn:lsid:catalogueoflife.org:taxon:ee9ab140-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptophlebiidae		atopophlebia	fortunensis		Flowers, 1980	["atopophlebia fortunensis"]	[{"source": "COL", "type": "accepted name", "name": "Atopophlebia fortunensis", "language": "latin", "author": "Flowers, 1980"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "leptophlebiidae", "author": "Flowers, 1980", "species": "fortunensis", "genus": "atopophlebia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ee9ab140-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223316	animalia/species/asioplax_curiosa	ITS-609666	urn:lsid:catalogueoflife.org:taxon:ee9ab26c-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptohyphidae	ephemerelloidea	asioplax	curiosa		Lugo-Ortiz and McCafferty, 1995	["asioplax curiosa", "leptohyphes curiosus", "asioplax curiosus"]	[{"source": "COL", "type": "accepted name", "name": "Asioplax curiosa", "language": "latin", "author": "Lugo-Ortiz and McCafferty, 1995"}, {"source": "COL", "type": "scientific name", "name": "Leptohyphes curiosus", "language": "latin", "author": "Lugo-Ortiz and McCafferty, 1995"}, {"source": "COL", "type": "scientific name", "name": "Asioplax curiosus", "language": "latin", "author": "Lugo-Ortiz and McCafferty, 1995"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "leptohyphidae", "author": "Lugo-Ortiz and McCafferty, 1995", "species": "curiosa", "genus": "asioplax", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ee9ab26c-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223315	animalia/species/allenhyphes_nanus	ITS-609665	urn:lsid:catalogueoflife.org:taxon:ef1b31e4-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	leptohyphidae	ephemerelloidea	allenhyphes	nanus		Allen, 1967	["allenhyphes nanus", "leptohyphes nanus"]	[{"source": "COL", "type": "accepted name", "name": "Allenhyphes nanus", "language": "latin", "author": "Allen, 1967"}, {"source": "COL", "type": "scientific name", "name": "Leptohyphes nanus", "language": "latin", "author": "Allen, 1967"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemerelloidea", "phylum": "arthropoda", "family": "leptohyphidae", "author": "Allen, 1967", "species": "nanus", "genus": "allenhyphes", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1b31e4-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155347	animalia/species/arthroleptis_nimbaensis	ITS-773413	urn:lsid:catalogueoflife.org:taxon:25567bc4-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		arthroleptis	nimbaensis		Angel, 1950	["arthroleptis nimbaensis", "schoutedenella nimbaensis"]	[{"source": "COL", "type": "accepted name", "name": "Arthroleptis nimbaensis", "language": "latin", "author": "Angel, 1950"}, {"source": "COL", "type": "scientific name", "name": "Schoutedenella nimbaensis", "language": "latin", "author": "Angel, 1950"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Angel, 1950", "species": "nimbaensis", "genus": "arthroleptis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:25567bc4-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155319	animalia/species/astylosternus_perreti	ITS-661601	urn:lsid:catalogueoflife.org:taxon:deceaf28-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		astylosternus	perreti		Amiet, 1978	["astylosternus perreti"]	[{"source": "COL", "type": "accepted name", "name": "Astylosternus perreti", "language": "latin", "author": "Amiet, 1978"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Amiet, 1978", "species": "perreti", "genus": "astylosternus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:deceaf28-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155350	animalia/species/arthroleptis_pyrrhoscelis	ITS-773416	urn:lsid:catalogueoflife.org:taxon:2556825e-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		arthroleptis	pyrrhoscelis		Laurent, 1952	["arthroleptis pyrrhoscelis", "schoutedenella pyrrhoscelis"]	[{"source": "COL", "type": "accepted name", "name": "Arthroleptis pyrrhoscelis", "language": "latin", "author": "Laurent, 1952"}, {"source": "COL", "type": "scientific name", "name": "Schoutedenella pyrrhoscelis", "language": "latin", "author": "Laurent, 1952"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Laurent, 1952", "species": "pyrrhoscelis", "genus": "arthroleptis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:2556825e-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155351	animalia/species/arthroleptis_schubotzi	ITS-773417	urn:lsid:catalogueoflife.org:taxon:255684a2-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		arthroleptis	schubotzi		Nieden, 1911	["arthroleptis schubotzi", "schoutedenella discodactyla", "schoutedenella schubotzi"]	[{"source": "COL", "type": "accepted name", "name": "Arthroleptis schubotzi", "language": "latin", "author": "Nieden, 1911"}, {"source": "COL", "type": "scientific name", "name": "Schoutedenella discodactyla", "language": "latin", "author": "Laurent, 1954"}, {"source": "COL", "type": "scientific name", "name": "Schoutedenella schubotzi", "language": "latin", "author": "Nieden, 1911"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Nieden, 1911", "species": "schubotzi", "genus": "arthroleptis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255684a2-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155318	animalia/species/astylosternus_occidentalis	ITS-661600	urn:lsid:catalogueoflife.org:taxon:eefd63e4-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		astylosternus	occidentalis		Parker, 1931	["astylosternus occidentalis"]	[{"source": "COL", "type": "accepted name", "name": "Astylosternus occidentalis", "language": "latin", "author": "Parker, 1931"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Parker, 1931", "species": "occidentalis", "genus": "astylosternus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eefd63e4-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155290	animalia/species/arthroleptis_francei	ITS-661550	urn:lsid:catalogueoflife.org:taxon:deebd508-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		arthroleptis	francei		Loveridge, 1953	["arthroleptis francei"]	[{"source": "COL", "type": "accepted name", "name": "Arthroleptis francei", "language": "latin", "author": "Loveridge, 1953"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Loveridge, 1953", "species": "francei", "genus": "arthroleptis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:deebd508-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155292	animalia/species/arthroleptis_reichei	ITS-661553	urn:lsid:catalogueoflife.org:taxon:efc005ac-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		arthroleptis	reichei		Nieden, 1911	["arthroleptis reichei"]	[{"source": "COL", "type": "accepted name", "name": "Arthroleptis reichei", "language": "latin", "author": "Nieden, 1911"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Nieden, 1911", "species": "reichei", "genus": "arthroleptis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efc005ac-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155261	animalia/species/mannophryne_cordilleriana	ITS-662301	urn:lsid:catalogueoflife.org:taxon:decb2736-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	aromobatidae		mannophryne	cordilleriana		La Marca, 1995	["mannophryne cordilleriana"]	[{"source": "COL", "type": "accepted name", "name": "Mannophryne cordilleriana", "language": "latin", "author": "La Marca, 1995"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "aromobatidae", "author": "La Marca, 1995", "species": "cordilleriana", "genus": "mannophryne", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decb2736-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7165203	animalia/species/trogoderma_granarium	ITS-728163	urn:lsid:catalogueoflife.org:taxon:dec85128-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	coleoptera	dermestidae	bostrichoidea	trogoderma	granarium		Everts, 1899	["trogoderma granarium"]	[{"source": "COL", "type": "accepted name", "name": "Trogoderma granarium", "language": "latin", "author": "Everts, 1899"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "bostrichoidea", "phylum": "arthropoda", "family": "dermestidae", "author": "Everts, 1899", "species": "granarium", "genus": "trogoderma", "class": "insecta", "order": "coleoptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec85128-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155882	animalia/species/hyloxalus_lehmanni	ITS-774095	urn:lsid:catalogueoflife.org:taxon:255d5660-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	dendrobatidae		hyloxalus	lehmanni		Silverstone, 1971	["hyloxalus lehmanni", "colostethus lehmanni"]	[{"source": "COL", "type": "accepted name", "name": "Hyloxalus lehmanni", "language": "latin", "author": "Silverstone, 1971"}, {"source": "COL", "type": "scientific name", "name": "Colostethus lehmanni", "language": "latin", "author": "Silverstone, 1971"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "dendrobatidae", "author": "Silverstone, 1971", "species": "lehmanni", "genus": "hyloxalus", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:255d5660-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155366	animalia/species/leptopelis_anchietae	ITS-663221	urn:lsid:catalogueoflife.org:taxon:eff21588-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		leptopelis	anchietae		Bocage, 1873	["leptopelis anchietae"]	[{"source": "COL", "type": "accepted name", "name": "Leptopelis anchietae", "language": "latin", "author": "Bocage, 1873"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Bocage, 1873", "species": "anchietae", "genus": "leptopelis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eff21588-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155269	animalia/species/mannophryne_yustizi	ITS-662309	urn:lsid:catalogueoflife.org:taxon:dec3eb06-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	aromobatidae		mannophryne	yustizi		La Marca, 1989	["mannophryne yustizi"]	[{"source": "COL", "type": "accepted name", "name": "Mannophryne yustizi", "language": "latin", "author": "La Marca, 1989"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "aromobatidae", "author": "La Marca, 1989", "species": "yustizi", "genus": "mannophryne", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec3eb06-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155268	animalia/species/mannophryne_trinitatis	ITS-662308	urn:lsid:catalogueoflife.org:taxon:dec3f0ce-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	aromobatidae		mannophryne	trinitatis		Garman, 1888	["mannophryne trinitatis"]	[{"source": "COL", "type": "accepted name", "name": "Mannophryne trinitatis", "language": "latin", "author": "Garman, 1888"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "aromobatidae", "author": "Garman, 1888", "species": "trinitatis", "genus": "mannophryne", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec3f0ce-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155265	animalia/species/mannophryne_neblina	ITS-662305	urn:lsid:catalogueoflife.org:taxon:efbfb3cc-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	aromobatidae		mannophryne	neblina		Test, 1956	["mannophryne neblina"]	[{"source": "COL", "type": "accepted name", "name": "Mannophryne neblina", "language": "latin", "author": "Test, 1956"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "aromobatidae", "author": "Test, 1956", "species": "neblina", "genus": "mannophryne", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efbfb3cc-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155294	animalia/species/arthroleptis_taeniatus	ITS-661555	urn:lsid:catalogueoflife.org:taxon:eefb4406-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		arthroleptis	taeniatus		Boulenger, 1906	["arthroleptis taeniatus"]	[{"source": "COL", "type": "accepted name", "name": "Arthroleptis taeniatus", "language": "latin", "author": "Boulenger, 1906"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Boulenger, 1906", "species": "taeniatus", "genus": "arthroleptis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eefb4406-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155282	animalia/species/mannophryne_trujillensis	ITS-773404	urn:lsid:catalogueoflife.org:taxon:25566800-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	aromobatidae		mannophryne	trujillensis		Vargas Galarce and La Marca, 2007	["mannophryne trujillensis"]	[{"source": "COL", "type": "accepted name", "name": "Mannophryne trujillensis", "language": "latin", "author": "Vargas Galarce and La Marca, 2007"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "aromobatidae", "author": "Vargas Galarce and La Marca, 2007", "species": "trujillensis", "genus": "mannophryne", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:25566800-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155336	animalia/species/leptodactylodon_wildi	ITS-661619	urn:lsid:catalogueoflife.org:taxon:deebefa2-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		leptodactylodon	wildi		Amiet and Dowsett-Lemaire, 2000	["leptodactylodon wildi"]	[{"source": "COL", "type": "accepted name", "name": "Leptodactylodon wildi", "language": "latin", "author": "Amiet and Dowsett-Lemaire, 2000"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Amiet and Dowsett-Lemaire, 2000", "species": "wildi", "genus": "leptodactylodon", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:deebefa2-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155297	animalia/species/arthroleptis_wahlbergii	ITS-661559	urn:lsid:catalogueoflife.org:taxon:df1d2e1e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	arthroleptidae		arthroleptis	wahlbergii		Smith, 1849	["arthroleptis wahlbergii"]	[{"source": "COL", "type": "accepted name", "name": "Arthroleptis wahlbergii", "language": "latin", "author": "Smith, 1849"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "arthroleptidae", "author": "Smith, 1849", "species": "wahlbergii", "genus": "arthroleptis", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df1d2e1e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7155263	animalia/species/mannophryne_lamarcai	ITS-662303	urn:lsid:catalogueoflife.org:taxon:decb2cfe-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	amphibia	anura	aromobatidae		mannophryne	lamarcai		Mijares-Urrutia and Arends-R., 1999	["mannophryne lamarcai"]	[{"source": "COL", "type": "accepted name", "name": "Mannophryne lamarcai", "language": "latin", "author": "Mijares-Urrutia and Arends-R., 1999"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "chordata", "family": "aromobatidae", "author": "Mijares-Urrutia and Arends-R., 1999", "species": "lamarcai", "genus": "mannophryne", "class": "amphibia", "order": "anura"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decb2cfe-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
